title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
수제청 과일청 <b>딸기</b>청 에이드 <b>라떼</b> 음료 답례품 선물 세트 600g,https://smartstore.naver.com/main/products/5937743820,https://shopping-phinf.pstatic.net/main_8348224/83482243308.13.jpg,12800,,농진담,83482243308,2,농진담,농진담,식품,음료,차류,기타차
"포유 딸기청 카페 국산 <b>딸기라떼</b> 대용량 1kg, 1개",https://smartstore.naver.com/main/products/9084740905,https://shopping-phinf.pstatic.net/main_8662924/86629241228.1.jpg,11400,,포유 by natural,86629241228,2,4YOU,,식품,음료,차류,기타차
[마법의<b>딸기</b>] 홈파티 수제 <b>딸기</b>청 선물 세트 수제청 답례품 과일청 <b>라떼</b> 만들기 580g,https://smartstore.naver.com/main/products/3953651822,https://shopping-phinf.pstatic.net/main_8149817/81498171956.27.jpg,38500,,마법의딸기,81498171956,2,마법의딸기,,식품,음료,차류,기타차
규린이네 딸기청 수제청 과일청 선물세트 국산 생<b>딸기 라떼</b> 카페 납품 500g,https://smartstore.naver.com/main/products/4826989271,https://shopping-phinf.pstatic.net/main_8237151/82371512123.4.jpg,16900,,규린이네수제과일청,82371512123,2,,,식품,음료,차류,기타차
청키 대용량 수제청 <b>딸기</b>청 <b>라떼</b> 과일청 2kg,https://smartstore.naver.com/main/products/4967018887,https://shopping-phinf.pstatic.net/main_8251153/82511539209.8.jpg,27000,,청키,82511539209,2,청키,,식품,음료,차류,기타차
당일제조 딸기청 2.5kg 국내산 <b>딸기라떼</b> 대용량 카페용 과일청 수제청,https://smartstore.naver.com/main/products/6019408902,https://shopping-phinf.pstatic.net/main_8356390/83563908390.5.jpg,29400,,남쪽나라딸기왕국 x 요르묭,83563908390,2,남쪽나라딸기왕국,남쪽나라딸기왕국,식품,음료,차류,기타차
담아요 수제 달콤한 딸기청 2kg 카페용 수제청 대용량 <b>딸기라떼</b> 만들기,https://smartstore.naver.com/main/products/9950361160,https://shopping-phinf.pstatic.net/main_8749486/87494863433.2.jpg,28900,,담아요,87494863433,2,담아요,담아요,식품,음료,차류,기타차
"포유 딸기청 카페 국산 <b>딸기라떼</b> 대용량 5kg, 5개",https://smartstore.naver.com/main/products/9352758964,https://shopping-phinf.pstatic.net/main_8689725/86897259287.1.jpg,52000,,포유 by natural,86897259287,2,4YOU,,식품,음료,차류,기타차
[수제청담] 딸기청 500g(스파우트용기) / 과일청 <b>딸기라떼</b> 카페납품 선물세트 답례품,https://smartstore.naver.com/main/products/5736932553,https://shopping-phinf.pstatic.net/main_8328143/83281431305.5.jpg,10000,,수제청담,83281431305,2,,,식품,음료,차류,기타차
프룻스타 딸기청 1kg <b>딸기라떼</b> 딸기음료,https://smartstore.naver.com/main/products/10185907626,https://shopping-phinf.pstatic.net/main_8773041/87730411037.jpg,11900,,딜라잇가든,87730411037,2,,,식품,음료,차류,기타차
루비랑 국산 딸기청 10kg 수제 냉동 카페 <b>딸기라떼</b> 과일청,https://smartstore.naver.com/main/products/10785762068,https://shopping-phinf.pstatic.net/main_8833026/88330268058.jpg,69000,,루비랑.,88330268058,2,,,식품,음료,차류,기타차
국내산 순 우리딸기청 대용량 <b>딸기라떼</b> 1.2kg  1개입  1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7440983083&ctag=7440983083&lptag=I19349016580&itemId=19349016580&vendorItemId=86462337734&spec=10305199,https://shopping-phinf.pstatic.net/main_4409424/44094249888.3.jpg,16970,,쿠팡,44094249888,2,UNKNOWN,UNKNOWN,식품,음료,차류,기타차
스노베리 국내산 <b>딸기</b>청 카페 <b>딸기</b> 과일 <b>라떼</b> 에이드 1kg,https://smartstore.naver.com/main/products/9685753045,https://shopping-phinf.pstatic.net/main_8723025/87230255315.2.jpg,12900,,스노푸룻,87230255315,2,스노푸룻,도들샘,식품,음료,차류,기타차
바른딸기청 생딸기 수제과일청 550g 1kg 생<b>딸기라떼</b> 으뜸농장,https://smartstore.naver.com/main/products/4806263386,https://shopping-phinf.pstatic.net/main_8235078/82350786051.jpg,16900,,포시즌테이블,82350786051,2,,포시즌테이블,식품,음료,차류,기타차
딸기청 과일 수제청 <b>딸기라떼</b> 500g 자연설탕,https://smartstore.naver.com/main/products/10512842549,https://shopping-phinf.pstatic.net/main_8805734/88057347909.jpg,12000,,어울림수제청,88057347909,2,,,식품,음료,차류,기타차
[<b>딸기</b>가득 <b>딸기</b>청] 수제청 대용량 과일청500g 홈카페 우유<b>라떼</b>요거트 답례품 차 선물세트,https://smartstore.naver.com/main/products/4966964082,https://shopping-phinf.pstatic.net/main_8251148/82511484404.2.jpg,22000,,초코써니 수제청 수제과일청,82511484404,2,초코써니,,식품,음료,차류,기타차
당일제조 딸기청 1.1kg 국내산 <b>딸기라떼</b> 대용량 카페용 과일청 수제청,https://smartstore.naver.com/main/products/5230154629,https://shopping-phinf.pstatic.net/main_8277467/82774676872.7.jpg,14900,,남쪽나라딸기왕국 x 요르묭,82774676872,2,남쪽나라딸기왕국,남쪽나라딸기왕국,식품,음료,차류,기타차
당일제조 딸기청 5kg 국내산 <b>딸기라떼</b> 대용량 카페용 과일청 수제청,https://smartstore.naver.com/main/products/5733292484,https://shopping-phinf.pstatic.net/main_8327779/83277791156.5.jpg,50500,,남쪽나라딸기왕국 x 요르묭,83277791156,2,남쪽나라딸기왕국,,식품,음료,차류,기타차
스노베리 국내산 <b>딸기</b>청 카페 <b>딸기</b> 과일 <b>라떼</b> 에이드 5kg(1kgx5팩),https://smartstore.naver.com/main/products/9685760044,https://shopping-phinf.pstatic.net/main_8723026/87230262314.2.jpg,44000,,스노푸룻,87230262314,2,스노푸룻,도들샘,식품,음료,차류,기타차
복음자리 진심의 딸기 딸기청 <b>딸기라떼</b> 1kg X 6개 (아이스박스 무료),https://smartstore.naver.com/main/products/5956037663,https://shopping-phinf.pstatic.net/main_8350053/83500537151.1.jpg,69600,,커피다나와,83500537151,2,,,식품,음료,차류,기타차
딸기충전소 수제 딸기청 2kg <b>딸기 라떼</b> 과일청 스무디 카페 대용량,https://smartstore.naver.com/main/products/11323098714,https://shopping-phinf.pstatic.net/main_8886760/88867609045.2.jpg,15800,,딸기충전소,88867609045,2,,,식품,음료,차류,기타차
